sample_id,label,source,env,snr_db,run_tag,bin_path,fold
1679,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_10058.bin,train
1680,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_111_10086.bin,train
1681,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_10167.bin,train
1682,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_120_10232.bin,train
1683,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_8466.bin,train
1684,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_8556.bin,train
1685,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_78_8579.bin,train
1686,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_8613.bin,train
1687,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_8671.bin,train
1688,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_8728.bin,train
1689,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_78_8725.bin,train
1690,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_8784.bin,train
1691,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_78_8831.bin,train
1692,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_8844.bin,train
1693,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_78_8929.bin,train
1694,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_8943.bin,train
1695,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_9086.bin,train
1696,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_686_67242.bin,train
1697,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_687_67260.bin,train
1698,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_469_40570.bin,train
1699,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_470_40571.bin,train
1700,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_571_55856.bin,train
1701,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_576_56471.bin,train
1702,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_576_56585.bin,train
1703,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_579_56753.bin,train
1704,drone_bebop,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_598_57838.bin,train
1705,drone_bebop,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_600_57913.bin,train
1706,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_334_32415.bin,train
1707,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_333_32458.bin,train
1708,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_334_32592.bin,train
1709,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_339_32856.bin,train
1710,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_347_33050.bin,train
1711,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_352_33241.bin,train
1712,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_248_24343.bin,train
1713,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_248_24508.bin,train
1714,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_257_24667.bin,train
1715,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_258_24680.bin,train
1716,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_257_24771.bin,train
1717,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_257_24891.bin,train
1718,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_257_24955.bin,train
1719,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_258_24970.bin,train
1720,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_260_24993.bin,train
1721,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_257_25018.bin,train
1722,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_257_25077.bin,train
1723,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_258_25152.bin,train
1724,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_440_39329.bin,train
1725,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_440_39474.bin,train
1726,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_440_39547.bin,train
1727,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_440_39603.bin,train
1728,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_450_39730.bin,train
1729,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_451_39797.bin,train
1730,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_450_39855.bin,train
1731,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_450_39915.bin,train
1732,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_450_39993.bin,train
1733,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_452_40128.bin,train
1734,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_336_32655.bin,train
1735,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_336_32761.bin,train
1736,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_336_32825.bin,train
1737,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_342_32951.bin,train
1738,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_342_33112.bin,train
1739,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_348_33118.bin,train
1740,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_357_33310.bin,train
1741,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_371_33406.bin,train
1742,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_357_33482.bin,train
1743,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_371_33496.bin,train
1744,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_371_33569.bin,train
1745,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_228_21867.bin,train
1746,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_226_21475.bin,train
1747,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_225_21524.bin,train
1748,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_186_16838.bin,train
1749,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_192_16914.bin,train
1750,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_186_16936.bin,train
1751,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_186_17118.bin,train
1752,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_492_43334.bin,train
1753,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_492_43425.bin,train
1754,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_492_43560.bin,train
1755,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_492_43736.bin,train
1756,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_492_43791.bin,train
1757,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_492_43857.bin,train
1758,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_492_43925.bin,train
1759,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_492_43979.bin,train
1760,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_700_70457.bin,train
1761,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_703_70599.bin,train
1762,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_703_70654.bin,train
1763,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_700_70664.bin,train
1764,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_700_70763.bin,train
1765,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_700_70813.bin,train
1766,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_700_70861.bin,train
1767,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_700_70910.bin,train
1768,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_700_70991.bin,train
1769,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_216_19352.bin,train
1770,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_215_19401.bin,train
1771,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_216_19415.bin,train
1772,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_215_19449.bin,train
1773,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_216_19466.bin,train
1774,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_215_19497.bin,train
1775,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_216_19517.bin,train
1776,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_215_19545.bin,train
1777,drone_bebop,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_321_30642.bin,train
1778,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_376_33601.bin,train
1779,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_375_33620.bin,train
1780,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_63_5087.bin,train
1781,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_65_5100.bin,train
1782,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_63_5145.bin,train
1783,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_65_5182.bin,train
1784,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_63_5195.bin,train
1785,drone_bebop,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_69_8234.bin,train
1786,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_705_70737.bin,train
1787,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_705_70970.bin,train
1788,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_709_71097.bin,train
1789,Frog,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_151_12863.bin,train
1790,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_322_31624.bin,train
1791,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_323_31636.bin,train
1792,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_254_24609.bin,train
1793,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_86_9155.bin,train
1794,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_86_9274.bin,train
1795,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_99_9605.bin,train
1796,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_107_9765.bin,train
1797,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_107_9921.bin,train
1798,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_724_71363.bin,train
1799,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_723_71409.bin,train
1800,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_724_71417.bin,train
1801,drone_bebop,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_728_72870.bin,train
1802,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_535_54533.bin,train
1803,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_535_54618.bin,train
1804,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_551_54740.bin,train
1805,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_317_30092.bin,train
1806,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_320_30164.bin,train
1807,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_320_30214.bin,train
1808,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_317_30243.bin,train
1809,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_630_60863.bin,train
1810,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_667_62631.bin,train
1811,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_668_62908.bin,train
1812,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_659_62976.bin,train
1813,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_668_63040.bin,train
1814,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_668_63093.bin,train
1815,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_659_63104.bin,train
1816,Bear,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_668_63150.bin,train
1817,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_582_57680.bin,train
1818,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_597_57691.bin,train
1819,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_582_57732.bin,train
1820,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_582_57808.bin,train
1821,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_601_58025.bin,train
1822,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_601_58085.bin,train
1823,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_611_58084.bin,train
1824,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_601_58151.bin,train
1825,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_611_58177.bin,train
1826,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_611_58310.bin,train
1827,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_613_58329.bin,train
1828,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_614_58501.bin,train
1829,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_615_58502.bin,train
1830,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_93_9260.bin,train
1831,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_9365.bin,train
1832,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_9438.bin,train
1833,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_9490.bin,train
1834,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_93_9522.bin,train
1835,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_9561.bin,train
1836,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_9614.bin,train
1837,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_105_9705.bin,train
1838,Lion,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_77_9769.bin,train
1839,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_730_73311.bin,train
1840,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_730_73386.bin,train
1841,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_730_73482.bin,train
1842,drone_binary,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_220_20697.bin,train
1843,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_281_28541.bin,train
1844,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_283_28565.bin,train
1845,Elephant,mixed,mar30,~15dB,a5_snrhi,/Users/abhinav/research/experiments/odas/logs_snrhi/patch_283_28612.bin,train
